Date,VOO
2011-07-14,92.54951477050781
2011-07-15,93.05939483642578
2011-07-18,92.27143096923828
2011-07-19,93.77014923095703
2011-07-20,93.77014923095703
2011-07-21,95.02163696289062
2011-07-22,95.098876953125
2011-07-25,94.55816650390625
2011-07-26,94.15641784667969
2011-07-27,92.28685760498047
2011-07-28,92.02420806884766
2011-07-29,91.31346893310547
2011-08-01,90.98899841308594
2011-08-02,88.71776580810547
2011-08-03,89.16582489013672
2011-08-04,84.99415588378906
2011-08-05,84.80874633789062
2011-08-08,79.37010192871094
2011-08-09,82.92378234863281
2011-08-10,79.32377624511719
2011-08-11,82.80017852783203
2011-08-12,83.46454620361328
2011-08-15,85.17957305908203
2011-08-16,84.45341491699219
2011-08-17,84.54611206054688
2011-08-18,81.03878784179688
2011-08-19,79.49372100830078
2011-08-22,79.5555419921875
2011-08-23,82.30575561523438
2011-08-24,83.43363952636719
2011-08-25,82.1821517944336
2011-08-26,83.26371765136719
2011-08-29,85.6894302368164
2011-08-30,85.84395599365234
2011-08-31,86.27655792236328
2011-09-01,85.44223022460938
2011-09-02,83.2327651977539
2011-09-06,82.66111755371094
2011-09-07,84.99415588378906
2011-09-08,84.09803009033203
2011-09-09,81.88858032226562
2011-09-12,82.4757308959961
2011-09-13,83.15550231933594
2011-09-14,84.32977294921875
2011-09-15,85.78209686279297
2011-09-16,86.29202270507812
2011-09-19,85.48860931396484
2011-09-20,85.34954071044922
2011-09-21,82.76924896240234
2011-09-22,80.17354583740234
2011-09-23,80.54643249511719
2011-09-26,82.50418853759766
2011-09-27,83.45198822021484
2011-09-28,81.78943634033203
2011-09-29,82.37989807128906
2011-09-30,80.4221420288086
2011-10-03,77.9516830444336
2011-10-04,79.66082763671875
2011-10-05,81.24565124511719
2011-10-06,82.81494140625
2011-10-07,82.17786407470703
2011-10-10,84.95911407470703
2011-10-11,84.92802429199219
2011-10-12,85.70491027832031
2011-10-13,85.58059692382812
2011-10-14,86.9945297241211
2011-10-17,85.36305236816406
2011-10-18,87.07218933105469
2011-10-19,85.98458862304688
2011-10-20,86.37301635742188
2011-10-21,88.03551483154297
2011-10-24,89.15423583984375
2011-10-25,87.42957305908203
2011-10-26,88.26860046386719
2011-10-27,91.31395721435547
2011-10-28,91.40715026855469
2011-10-31,89.06098937988281
2011-11-01,86.69927215576172
2011-11-02,88.06661224365234
2011-11-03,89.69805145263672
2011-11-04,89.18531036376953
2011-11-07,89.69805145263672
2011-11-08,90.7701187133789
2011-11-09,87.49170684814453
2011-11-10,88.28411865234375
2011-11-11,90.0087890625
2011-11-14,89.1386947631836
2011-11-15,89.60480499267578
2011-11-16,88.15982818603516
2011-11-17,86.74590301513672
2011-11-18,86.6216049194336
2011-11-21,85.06786346435547
2011-11-22,84.61726379394531
2011-11-23,82.83048248291016
2011-11-25,82.58186340332031
2011-11-28,85.05232238769531
2011-11-29,85.30094909667969
2011-11-30,88.796875
2011-12-01,88.73469543457031
2011-12-02,88.68812561035156
2011-12-05,89.65142822265625
2011-12-06,89.72913360595703
2011-12-07,90.02433776855469
2011-12-08,88.08213806152344
2011-12-09,89.5737533569336
2011-12-12,88.28411865234375
2011-12-13,87.44511413574219
2011-12-14,86.46626281738281
2011-12-15,86.79253387451172
2011-12-16,86.85467529296875
2011-12-19,85.96905517578125
2011-12-20,88.53274536132812
2011-12-21,88.796875
2011-12-22,89.63591003417969
2011-12-23,90.3439712524414
2011-12-27,90.43772888183594
2011-12-28,89.32797241210938
2011-12-29,90.14075469970703
2011-12-30,89.79686737060547
2012-01-03,91.12545013427734
2012-01-04,91.28177642822266
2012-01-05,91.57874298095703
2012-01-06,91.39119720458984
2012-01-09,91.53186798095703
2012-01-10,92.31339263916016
2012-01-11,92.40721893310547
2012-01-12,92.61035919189453
2012-01-13,92.2196044921875
2012-01-17,92.46968078613281
2012-01-18,93.50128173828125
2012-01-19,94.00145721435547
2012-01-20,94.00145721435547
2012-01-23,94.09526824951172
2012-01-24,93.95458221435547
2012-01-25,94.78300476074219
2012-01-26,94.29845428466797
2012-01-27,94.17341613769531
2012-01-30,93.86078643798828
2012-01-31,93.81392669677734
2012-02-01,94.70484161376953
2012-02-02,94.89240264892578
2012-02-03,96.23661804199219
2012-02-06,96.09595489501953
2012-02-07,96.39290618896484
2012-02-08,96.59614562988281
2012-02-09,96.7055435180664
2012-02-10,96.04906463623047
2012-02-13,96.78370666503906
2012-02-14,96.64305114746094
2012-02-15,96.22101593017578
2012-02-16,97.26821899414062
2012-02-17,97.502685546875
2012-02-21,97.56522369384766
2012-02-22,97.23697662353516
2012-02-23,97.70590209960938
2012-02-24,97.84656524658203
2012-02-27,98.01848602294922
2012-02-28,98.36238098144531
2012-02-29,97.83094787597656
2012-03-01,98.47179412841797
2012-03-02,98.20606994628906
2012-03-05,97.78406524658203
2012-03-06,96.25223541259766
2012-03-07,97.01815032958984
2012-03-08,97.95598602294922
2012-03-09,98.33113098144531
2012-03-12,98.37798309326172
2012-03-13,100.14422607421875
2012-03-14,100.06609344482422
2012-03-15,100.58187103271484
2012-03-16,100.72256469726562
2012-03-19,101.14459991455078
2012-03-20,100.86324310302734
2012-03-21,100.7069320678711
2012-03-22,99.92543029785156
2012-03-23,100.31620025634766
2012-03-26,101.67424774169922
2012-03-27,101.39163970947266
2012-03-28,100.9049301147461
2012-03-29,100.73226928710938
2012-03-30,101.06195068359375
2012-04-02,101.87833404541016
2012-04-03,101.48587036132812
2012-04-04,100.41822814941406
2012-04-05,100.3868179321289
2012-04-09,99.27210998535156
2012-04-10,97.54511260986328
2012-04-11,98.3458023071289
2012-04-12,99.69601440429688
2012-04-13,98.50279235839844
2012-04-16,98.39291381835938
2012-04-17,99.90011596679688
2012-04-18,99.55470275878906
2012-04-19,98.91102600097656
2012-04-20,99.06803894042969
2012-04-23,98.22023010253906
2012-04-24,98.5813217163086
2012-04-25,99.96292114257812
2012-04-26,100.65375518798828
2012-04-27,100.8578109741211
2012-04-30,100.41822814941406
2012-05-01,101.07762908935547
2012-05-02,100.76365661621094
2012-05-03,100.02571868896484
2012-05-04,98.39291381835938
2012-05-07,98.47144317626953
2012-05-08,98.0475082397461
2012-05-09,97.49800109863281
2012-05-10,97.67070770263672
2012-05-11,97.35667419433594
2012-05-14,96.32048034667969
2012-05-15,95.78668975830078
2012-05-16,95.37848663330078
2012-05-17,93.93406677246094
2012-05-18,93.19617462158203
2012-05-21,94.76617431640625
2012-05-22,94.97028350830078
2012-05-23,94.97028350830078
2012-05-24,95.14298248291016
2012-05-25,94.9232177734375
2012-05-29,96.0064697265625
2012-05-30,94.62489318847656
2012-05-31,94.38937377929688
2012-06-01,92.08143615722656
2012-06-04,92.050048828125
2012-06-05,92.58385467529297
2012-06-06,94.79754638671875
2012-06-07,94.78184509277344
2012-06-08,95.5668716430664
2012-06-11,94.40506744384766
2012-06-12,95.50408172607422
2012-06-13,94.87608337402344
2012-06-14,95.92799377441406
2012-06-15,96.7757797241211
2012-06-18,96.97989654541016
2012-06-19,97.96902465820312
2012-06-20,97.81199645996094
2012-06-21,95.66108703613281
2012-06-22,96.3519058227539
2012-06-25,94.82101440429688
2012-06-26,95.27867126464844
2012-06-27,96.13092803955078
2012-06-28,95.90998840332031
2012-06-29,98.29315948486328
2012-07-02,98.56143188476562
2012-07-03,99.20851135253906
2012-07-05,98.78240966796875
2012-07-06,97.8669662475586
2012-07-09,97.74073791503906
2012-07-10,96.84115600585938
2012-07-11,96.85694122314453
2012-07-12,96.3519058227539
2012-07-13,97.99325561523438
2012-07-16,97.77233123779297
2012-07-17,98.46672821044922
2012-07-18,99.17695617675781
2012-07-19,99.4294662475586
2012-07-20,98.51408386230469
2012-07-23,97.53557586669922
2012-07-24,96.76225280761719
2012-07-25,96.69910430908203
2012-07-26,98.2773666381836
2012-07-27,100.17121124267578
2012-07-30,100.1238784790039
2012-07-31,99.47681427001953
2012-08-01,99.36634826660156
2012-08-02,98.67191314697266
2012-08-03,100.59737396240234
2012-08-06,100.86566162109375
2012-08-07,101.32334899902344
2012-08-08,101.43383026123047
2012-08-09,101.5443115234375
2012-08-10,101.70213317871094
2012-08-13,101.62320709228516
2012-08-14,101.67056274414062
2012-08-15,101.78106689453125
2012-08-16,102.4754867553711
2012-08-17,102.71222686767578
2012-08-20,102.68064880371094
2012-08-21,102.36503601074219
2012-08-22,102.38079833984375
2012-08-23,101.57588958740234
2012-08-24,102.20716857910156
2012-08-27,102.20716857910156
2012-08-28,102.11250305175781
2012-08-29,102.20716857910156
2012-08-30,101.43383026123047
2012-08-31,101.97042846679688
2012-09-04,101.70213317871094
2012-09-05,101.70213317871094
2012-09-06,103.8169937133789
2012-09-07,104.24311065673828
2012-09-10,103.62762451171875
2012-09-11,103.91168212890625
2012-09-12,104.24311065673828
2012-09-13,105.9002685546875
2012-09-14,106.34220886230469
2012-09-17,106.02650451660156
2012-09-18,105.91604614257812
2012-09-19,105.99495697021484
2012-09-20,105.97917938232422
2012-09-21,105.91604614257812
2012-09-24,105.77806854248047
2012-09-25,104.6993179321289
2012-09-26,104.03304290771484
2012-09-27,105.04829406738281
2012-09-28,104.57242584228516
2012-10-01,104.76277160644531
2012-10-02,104.9055404663086
2012-10-03,105.33390808105469
2012-10-04,106.14291381835938
2012-10-05,106.1111831665039
2012-10-08,105.79391479492188
2012-10-09,104.76277160644531
2012-10-10,104.04891967773438
2012-10-11,104.11234283447266
2012-10-12,103.74752044677734
2012-10-15,104.62001037597656
2012-10-16,105.68284606933594
2012-10-17,106.17466735839844
2012-10-18,105.90496063232422
2012-10-19,104.0965347290039
2012-10-22,104.15995788574219
2012-10-23,102.63706970214844
2012-10-24,102.41497802734375
2012-10-25,102.70052337646484
2012-10-26,102.62120819091797
2012-10-31,102.5260009765625
2012-11-01,103.73164367675781
2012-11-02,102.79569244384766
2012-11-05,103.03366088867188
2012-11-06,103.79512023925781
2012-11-07,101.526611328125
2012-11-08,100.17821502685547
2012-11-09,100.28925323486328
2012-11-12,100.43204498291016
2012-11-13,100.06717681884766
2012-11-14,98.84566497802734
2012-11-15,98.46495056152344
2012-11-16,98.97260284423828
2012-11-19,100.98722839355469
2012-11-20,101.09832763671875
2012-11-21,101.32038879394531
2012-11-23,102.60535430908203
2012-11-26,102.47843170166016
2012-11-27,101.98670196533203
2012-11-28,102.74813079833984
2012-11-29,103.2081527709961
2012-11-30,103.11296081542969
2012-12-03,102.74813079833984
2012-12-04,102.5577621459961
2012-12-05,102.77985382080078
2012-12-06,103.09708404541016
2012-12-07,103.41436004638672
2012-12-10,103.47783660888672
2012-12-11,104.14411163330078
2012-12-12,104.22344970703125
2012-12-13,103.58885192871094
2012-12-14,103.25576782226562
2012-12-17,104.49311828613281
2012-12-18,105.55595397949219
2012-12-19,104.77864074707031
2012-12-20,105.42902374267578
2012-12-21,104.44550323486328
2012-12-24,104.14192199707031
2012-12-26,103.64664459228516
2012-12-27,103.55075073242188
2012-12-28,102.40033721923828
2012-12-31,104.15789031982422
2013-01-02,106.73029327392578
2013-01-03,106.63442993164062
2013-01-04,107.0818099975586
2013-01-07,106.7942123413086
2013-01-08,106.47466278076172
2013-01-09,106.7942123413086
2013-01-10,107.57711029052734
2013-01-11,107.62507629394531
2013-01-14,107.52919006347656
2013-01-15,107.57711029052734
2013-01-16,107.57711029052734
2013-01-17,108.2481689453125
2013-01-18,108.5517578125
2013-01-22,109.07899475097656
2013-01-23,109.23880767822266
2013-01-24,109.30265045166016
2013-01-25,109.90982818603516
2013-01-28,109.78201293945312
2013-01-29,110.22938537597656
2013-01-30,109.79801940917969
2013-01-31,109.54232025146484
2013-02-01,110.59690856933594
2013-02-04,109.38256072998047
2013-02-05,110.50102233886719
2013-02-06,110.59690856933594
2013-02-07,110.45307159423828
2013-02-08,111.06022644042969
2013-02-11,111.01229095458984
2013-02-12,111.18805694580078
2013-02-13,111.28395080566406
2013-02-14,111.44371032714844
2013-02-15,111.29987335205078
2013-02-19,112.06680297851562
2013-02-20,110.67676544189453
2013-02-21,110.14954376220703
2013-02-22,111.1081771850586
2013-02-25,109.01509857177734
2013-02-26,109.75010681152344
2013-02-27,111.12413787841797
2013-02-28,110.99630737304688
2013-03-01,111.28395080566406
2013-03-04,111.90703582763672
2013-03-05,112.86566925048828
2013-03-06,113.07337188720703
2013-03-07,113.28113555908203
2013-03-08,113.7284927368164
2013-03-11,114.1438980102539
2013-03-12,113.88826751708984
2013-03-13,114.04800415039062
2013-03-14,114.65522003173828
2013-03-15,114.49542999267578
2013-03-18,113.87228393554688
2013-03-19,113.60066223144531
2013-03-20,114.3835678100586
2013-03-21,113.45687103271484
2013-03-22,114.28364562988281
2013-03-25,113.96257781982422
2013-03-26,114.81336975097656
2013-03-27,114.74913024902344
2013-03-28,115.00601959228516
2013-04-01,114.68492126464844
2013-04-02,115.24679565429688
2013-04-03,114.09095001220703
2013-04-04,114.54042053222656
2013-04-05,114.09095001220703
2013-04-08,114.79732513427734
2013-04-09,115.21469116210938
2013-04-10,116.62737274169922
2013-04-11,117.01266479492188
2013-04-12,116.75581359863281
2013-04-15,114.09095001220703
2013-04-16,115.69627380371094
2013-04-17,113.99466705322266
2013-04-18,113.0635986328125
2013-04-19,114.26758575439453
2013-04-22,114.78129577636719
2013-04-23,116.00135803222656
2013-04-24,116.03343200683594
2013-04-25,116.5470962524414
2013-04-26,116.29022979736328
2013-04-29,117.0448226928711
2013-04-30,117.41402435302734
2013-05-01,116.3544921875
2013-05-02,117.39794921875
2013-05-03,118.50566864013672
2013-05-06,118.87483978271484
2013-05-07,119.48490905761719
2013-05-08,120.11099243164062
2013-05-09,119.7578125
2013-05-10,120.1751937866211
2013-05-13,120.1591796875
2013-05-14,121.4273681640625
2013-05-15,122.1176528930664
2013-05-16,121.55574798583984
2013-05-17,122.71165466308594
2013-05-20,122.71165466308594
2013-05-21,122.87220001220703
2013-05-22,122.05342102050781
2013-05-23,121.61994171142578
2013-05-24,121.45941162109375
2013-05-28,122.32634735107422
2013-05-29,121.39524841308594
2013-05-30,121.92499542236328
2013-05-31,120.14311218261719
2013-06-03,120.7691650390625
2013-06-04,120.39990234375
2013-06-05,118.55380249023438
2013-06-06,119.48490905761719
2013-06-07,121.15447235107422
2013-06-10,121.10627746582031
2013-06-11,119.8701171875
2013-06-12,118.93907165527344
2013-06-13,120.65679931640625
2013-06-14,119.91828918457031
2013-06-17,120.88153076171875
2013-06-18,121.81256866455078
2013-06-19,120.19123840332031
2013-06-20,117.14104461669922
2013-06-21,117.51033020019531
2013-06-24,116.0242919921875
2013-06-25,117.18597412109375
2013-06-26,118.28324890136719
2013-06-27,119.07378387451172
2013-06-28,118.33158874511719
2013-07-01,119.218994140625
2013-07-02,119.04151153564453
2013-07-03,119.15445709228516
2013-07-05,120.4774398803711
2013-07-08,121.10676574707031
2013-07-09,122.02639770507812
2013-07-10,122.05868530273438
2013-07-11,123.78507232666016
2013-07-12,123.8174057006836
2013-07-15,124.26914978027344
2013-07-16,123.80123138427734
2013-07-17,124.1077880859375
2013-07-18,124.8176498413086
2013-07-19,125.04363250732422
2013-07-22,125.2695083618164
2013-07-23,125.01133728027344
2013-07-24,124.54346466064453
2013-07-25,124.76929473876953
2013-07-26,124.9306411743164
2013-07-29,124.55955505371094
2013-07-30,124.57572174072266
2013-07-31,124.6078872680664
2013-08-01,126.12460327148438
2013-08-02,126.31822204589844
2013-08-05,126.23755645751953
2013-08-06,125.47925567626953
2013-08-07,125.04363250732422
2013-08-08,125.47925567626953
2013-08-09,125.12430572509766
2013-08-12,124.96292114257812
2013-08-13,125.44696044921875
2013-08-14,124.7370834350586
2013-08-15,122.91382598876953
2013-08-16,122.558837890625
2013-08-19,121.78435516357422
2013-08-20,122.26847839355469
2013-08-21,121.63917541503906
2013-08-22,122.7041015625
2013-08-23,123.10746002197266
2013-08-26,122.72017669677734
2013-08-27,120.70338439941406
2013-08-28,121.10676574707031
2013-08-29,121.30035400390625
2013-08-30,120.7679672241211
2013-09-03,121.4778823852539
2013-09-04,122.49433898925781
2013-09-05,122.46211242675781
2013-09-06,122.67179870605469
2013-09-09,123.8819580078125
2013-09-10,124.8176498413086
2013-09-11,125.20491790771484
2013-09-12,124.89839172363281
2013-09-13,125.15660858154297
2013-09-16,125.9148941040039
2013-09-17,126.43118286132812
2013-09-18,127.94789123535156
2013-09-19,127.73810577392578
2013-09-20,126.73774719238281
2013-09-23,126.27236938476562
2013-09-24,125.99664306640625
2013-09-25,125.59127044677734
2013-09-26,126.09396362304688
2013-09-27,125.558837890625
2013-09-30,124.86158752441406
2013-10-01,125.81832885742188
2013-10-02,125.6561279296875
2013-10-03,124.53728485107422
2013-10-04,125.44528198242188
2013-10-07,124.37511444091797
2013-10-08,122.93184661865234
2013-10-09,122.93184661865234
2013-10-10,125.70475006103516
2013-10-11,126.45071411132812
2013-10-14,127.0020523071289
2013-10-15,126.06153869628906
2013-10-16,127.78042602539062
2013-10-17,128.6560821533203
2013-10-18,129.51551818847656
2013-10-21,129.58038330078125
2013-10-22,130.27764892578125
2013-10-23,129.67764282226562
2013-10-24,130.0992431640625
2013-10-25,130.69927978515625
2013-10-28,130.8614044189453
2013-10-29,131.66407775878906
2013-10-30,130.92633056640625
2013-10-31,130.4397735595703
2013-11-01,130.81271362304688
2013-11-04,131.4046630859375
2013-11-05,131.0073699951172
2013-11-06,131.6154022216797
2013-11-07,129.92901611328125
2013-11-08,131.71275329589844
2013-11-11,131.68844604492188
2013-11-12,131.45327758789062
2013-11-13,132.46676635742188
2013-11-14,133.20462036132812
2013-11-15,133.7802276611328
2013-11-18,133.2857208251953
2013-11-19,133.02627563476562
2013-11-20,132.60458374023438
2013-11-21,133.64239501953125
2013-11-22,134.323486328125
2013-11-25,134.24241638183594
2013-11-26,134.17755126953125
2013-11-27,134.54241943359375
2013-11-29,134.34780883789062
2013-12-02,134.13702392578125
2013-12-03,133.6181182861328
2013-12-04,133.46405029296875
2013-12-05,132.95326232910156
2013-12-06,134.46133422851562
2013-12-09,134.76942443847656
2013-12-10,134.30722045898438
2013-12-11,132.782958984375
2013-12-12,132.34512329101562
2013-12-13,132.30467224121094
2013-12-16,133.1479034423828
2013-12-17,132.67758178710938
2013-12-18,134.98834228515625
2013-12-19,134.86671447753906
2013-12-20,135.5477752685547
2013-12-23,136.9828643798828
2013-12-24,136.6681365966797
2013-12-26,137.30410766601562
2013-12-27,137.31219482421875
2013-12-30,137.2552032470703
2013-12-31,137.8909912109375
2014-01-02,136.6519317626953
2014-01-03,136.52963256835938
2014-01-06,136.18728637695312
2014-01-07,137.03509521484375
2014-01-08,137.09214782714844
2014-01-09,137.17364501953125
2014-01-10,137.49156188964844
2014-01-13,135.74705505371094
2014-01-14,137.15733337402344
2014-01-15,137.9317626953125
2014-01-16,137.71975708007812
2014-01-17,137.12472534179688
2014-01-21,137.55674743652344
2014-01-22,137.63829040527344
2014-01-23,136.52963256835938
2014-01-24,133.5948944091797
2014-01-27,132.94273376464844
2014-01-28,133.76609802246094
2014-01-29,132.37213134765625
2014-01-30,133.85577392578125
2014-01-31,133.02432250976562
2014-02-03,130.11404418945312
2014-02-04,130.9944305419922
2014-02-05,130.7742462158203
2014-02-06,132.52699279785156
2014-02-07,134.23892211914062
2014-02-10,134.4508819580078
2014-02-11,135.9345245361328
2014-02-12,136.05685424804688
2014-02-13,136.72528076171875
2014-02-14,137.45083618164062
2014-02-18,137.6546173095703
2014-02-19,136.708984375
2014-02-20,137.48342895507812
2014-02-21,137.41818237304688
2014-02-24,138.07037353515625
2014-02-25,138.02145385742188
2014-02-26,138.02145385742188
2014-02-27,138.78773498535156
2014-02-28,139.09754943847656
2014-03-03,138.1437225341797
2014-03-04,140.1165313720703
2014-03-05,140.1409454345703
2014-03-06,140.58935546875
2014-03-07,140.55667114257812
2014-03-10,140.5811767578125
2014-03-11,139.80674743652344
2014-03-12,139.9044952392578
2014-03-13,138.35569763183594
2014-03-14,137.95620727539062
2014-03-17,139.19529724121094
2014-03-18,140.1817169189453
2014-03-19,139.4154052734375
2014-03-20,140.2061767578125
2014-03-21,139.74151611328125
2014-03-24,139.15106201171875
2014-03-25,139.83074951171875
2014-03-26,138.79893493652344
2014-03-27,138.52049255371094
2014-03-28,139.1347198486328
2014-03-31,140.32212829589844
2014-04-01,141.26388549804688
2014-04-02,141.74705505371094
2014-04-03,141.52589416503906
2014-04-04,139.8225860595703
2014-04-07,138.31578063964844
2014-04-08,138.88902282714844
2014-04-09,140.3876495361328
2014-04-10,137.39041137695312
2014-04-11,136.15383911132812
2014-04-14,137.25115966796875
2014-04-15,138.20106506347656
2014-04-16,139.65879821777344
2014-04-17,139.8225860595703
2014-04-21,140.33851623535156
2014-04-22,140.9526824951172
2014-04-23,140.61697387695312
2014-04-24,140.92813110351562
2014-04-25,139.79808044433594
2014-04-28,140.22384643554688
2014-04-29,140.89537048339844
2014-04-30,141.33753967285156
2014-05-01,141.34576416015625
2014-05-02,141.11642456054688
2014-05-05,141.4113006591797
2014-05-06,140.18289184570312
2014-05-07,141.01004028320312
2014-05-08,140.83799743652344
2014-05-09,141.0836944580078
2014-05-12,142.4185791015625
2014-05-13,142.54959106445312
2014-05-14,141.86170959472656
2014-05-15,140.58421325683594
2014-05-16,141.13284301757812
2014-05-19,141.61602783203125
2014-05-20,140.68240356445312
2014-05-21,141.9026336669922
2014-05-22,142.28758239746094
2014-05-23,142.87716674804688
2014-05-27,143.72067260742188
